품명,측정값_평면1_평면도,기준값_평면1_평면도,편차_평면1_평면도,측정값_원1(I) <상>_D,기준값_원1(I) <상>_D,편차_원1(I) <상>_D,측정값_원2(I) <중>_D,기준값_원2(I) <중>_D,편차_원2(I) <중>_D,측정값_원3(I) <하>_D,기준값_원3(I) <하>_D,편차_원3(I) <하>_D,"측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","기준값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","편차_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도","기준값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도","편차_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도",측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,기준값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,편차_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,기준값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,편차_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,측정값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,기준값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,편차_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,측정값_직선4 <27° 소재>_Y/X,기준값_직선4 <27° 소재>_Y/X,편차_직선4 <27° 소재>_Y/X,측정값_직선5 <7.5° 소재>_Y/X,기준값_직선5 <7.5° 소재>_Y/X,편차_직선5 <7.5° 소재>_Y/X,측정값_점3 <- 직선4와 직선5의 교차점 <소재>_X,기준값_점3 <- 직선4와 직선5의 교차점 <소재>_X,편차_점3 <- 직선4와 직선5의 교차점 <소재>_X,측정값_직선6 <35.9° 소재>_Y/X,기준값_직선6 <35.9° 소재>_Y/X,편차_직선6 <35.9° 소재>_Y/X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_X,기준값_점4 <- 직선6와 직선5의 교차점 <소재>_X,편차_점4 <- 직선6와 직선5의 교차점 <소재>_X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,기준값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,편차_점4 <- 직선6와 직선5의 교차점 <소재>_Y,측정값_직선7 <23.1°>_Y/X,기준값_직선7 <23.1°>_Y/X,편차_직선7 <23.1°>_Y/X,측정값_직선8 <6°>_Y/X,기준값_직선8 <6°>_Y/X,편차_직선8 <6°>_Y/X,측정값_점5 <- 직선8와 직선7의 교차점_X,기준값_점5 <- 직선8와 직선7의 교차점_X,편차_점5 <- 직선8와 직선7의 교차점_X,측정값_점5 <- 직선8와 직선7의 교차점_Y,기준값_점5 <- 직선8와 직선7의 교차점_Y,편차_점5 <- 직선8와 직선7의 교차점_Y,측정값_원4(E) <소재>_X,기준값_원4(E) <소재>_X,편차_원4(E) <소재>_X,측정값_원4(E) <소재>_Y,기준값_원4(E) <소재>_Y,편차_원4(E) <소재>_Y,측정값_원4(E) <소재>_D,기준값_원4(E) <소재>_D,편차_원4(E) <소재>_D,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_X,기준값_점6 <- 직선9와 직선10의 교차점 <소재>_X,편차_점6 <- 직선9와 직선10의 교차점 <소재>_X,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,기준값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,편차_점6 <- 직선9와 직선10의 교차점 <소재>_Y,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_X,기준값_점7 <- 직선10와 직선11의 교차점 <소재>_X,편차_점7 <- 직선10와 직선11의 교차점 <소재>_X,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,기준값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,편차_점7 <- 직선10와 직선11의 교차점 <소재>_Y,측정값_점8 <- 직선13와 직선12의 교차점 <소재>_X,기준값_점8 <- 직선13와 직선12의 교차점 <소재>_X,편차_점8 <- 직선13와 직선12의 교차점 <소재>_X,측정값_직선14 <23.1° 소재>_Y/X,기준값_직선14 <23.1° 소재>_Y/X,편차_직선14 <23.1° 소재>_Y/X,측정값_직선16 <우상 소재>_X/Y,기준값_직선16 <우상 소재>_X/Y,편차_직선16 <우상 소재>_X/Y,측정값_직선18 <좌상 소재>_X/Y,기준값_직선18 <좌상 소재>_X/Y,편차_직선18 <좌상 소재>_X/Y,측정값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,기준값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,편차_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,측정값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,기준값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,편차_점13 <- 점11와 점12의 중점 <열전관리_상>_X,측정값_직선19 <좌하 소재>_X/Y,기준값_직선19 <좌하 소재>_X/Y,편차_직선19 <좌하 소재>_X/Y,측정값_직선21 <우하 소재>_X/Y,기준값_직선21 <우하 소재>_X/Y,편차_직선21 <우하 소재>_X/Y,측정값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,기준값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,편차_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,측정값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,기준값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,편차_점18 <- 점16와 점17의 중점 <열전관리_하>_X,측정값_점19 <상>_Y,기준값_점19 <상>_Y,편차_점19 <상>_Y,측정값_점20 <하>_Y,기준값_점20 <하>_Y,편차_점20 <하>_Y,측정값_원5(I) <상부>_Y,기준값_원5(I) <상부>_Y,편차_원5(I) <상부>_Y,측정값_원5(I) <상부>_D,기준값_원5(I) <상부>_D,편차_원5(I) <상부>_D,측정값_원6(I) <하부>_Y,기준값_원6(I) <하부>_Y,편차_원6(I) <하부>_Y,측정값_원6(I) <하부>_D,기준값_원6(I) <하부>_D,편차_원6(I) <하부>_D,측정값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,기준값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,편차_거리3 <- XYPLAN[PT]:원5와 원통1_DS,측정값_평면2_Z,기준값_평면2_Z,편차_평면2_Z,측정값_평면2_평면도,기준값_평면2_평면도,편차_평면2_평면도,측정값_평면2_평행도,기준값_평면2_평행도,편차_평면2_평행도,"측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도",측정값_원7(E) <- 원4의 되부름_X,기준값_원7(E) <- 원4의 되부름_X,편차_원7(E) <- 원4의 되부름_X,측정값_원7(E) <- 원4의 되부름_Y,기준값_원7(E) <- 원4의 되부름_Y,편차_원7(E) <- 원4의 되부름_Y,측정값_원7(E) <- 원4의 되부름_D,기준값_원7(E) <- 원4의 되부름_D,편차_원7(E) <- 원4의 되부름_D,측정값_점28 <- 점27의 되부름 <소재 원점>_X,기준값_점28 <- 점27의 되부름 <소재 원점>_X,편차_점28 <- 점27의 되부름 <소재 원점>_X,측정값_점28 <- 점27의 되부름 <소재 원점>_Y,기준값_점28 <- 점27의 되부름 <소재 원점>_Y,편차_점28 <- 점27의 되부름 <소재 원점>_Y,측정값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,기준값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,편차_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,측정값_점29 <- 점13의 되부름 <소재원점>_X,기준값_점29 <- 점13의 되부름 <소재원점>_X,편차_점29 <- 점13의 되부름 <소재원점>_X,측정값_점29 <- 점13의 되부름 <소재원점>_Y,기준값_점29 <- 점13의 되부름 <소재원점>_Y,편차_점29 <- 점13의 되부름 <소재원점>_Y,측정값_점30 <- 점18의 되부름 <소재원점>_X,기준값_점30 <- 점18의 되부름 <소재원점>_X,편차_점30 <- 점18의 되부름 <소재원점>_X,측정값_점30 <- 점18의 되부름 <소재원점>_Y,기준값_점30 <- 점18의 되부름 <소재원점>_Y,편차_점30 <- 점18의 되부름 <소재원점>_Y,측정값_직선25 <- 직선18의 되부름_X/Y,기준값_직선25 <- 직선18의 되부름_X/Y,편차_직선25 <- 직선18의 되부름_X/Y,측정값_직선26 <- 직선16의 되부름_X/Y,기준값_직선26 <- 직선16의 되부름_X/Y,편차_직선26 <- 직선16의 되부름_X/Y,측정값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,기준값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,편차_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,품질상태
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.499,16.485,0.014,16.504,16.485,0.019,16.502,16.485,0.017,16.502,16.485,0.017,0.009,0.05,0.041,116.612,116.6,0.012,-10.901,10.9,0.001,56.936,57.0,-0.064,27.144,27.0,0.144,7.493,7.5,-0.007,109.991,110.2,-0.209,35.894,35.9,-0.006,87.915,88.0,-0.085,-24.239,-24.0,0.239,-23.181,-23.1,0.081,-6.141,-6.0,0.141,47.878,48.0,-0.122,-16.244,-16.1,0.144,-0.027,0.0,-0.027,0.074,0.0,0.074,25.676,26.1,-0.424,44.120,44.1,0.020,6.590,6.5,0.090,54.028,54.0,0.028,5.178,5.1,0.078,74.365,74.4,-0.035,-23.193,-23.1,0.093,14.789,14.5,0.289,-14.510,-14.5,0.010,10.314,10.3,0.014,72.852,72.87,-0.018,-14.248,-14.5,-0.252,14.502,14.5,0.002,10.273,10.3,-0.027,72.871,72.87,0.001,-2.345,-2.3,0.045,-2.246,-2.3,-0.054,2.010,2.0,0.010,3.527,3.5,0.027,2.040,2.0,0.040,3.525,3.5,0.025,46.511,46.5,0.011,12.358,12.0,0.358,0.017,0.05,0.033,0.052,0.05,-0.001999999999999995,12.384,11.8,0.584,0.004,0.05,0.046,0.063,0.05,-0.012999999999999998,-0.027,0.0,-0.027,0.074,0.0,0.074,25.676,26.1,-0.424,116.623,116.6,0.023,-10.902,-10.9,0.002,56.912,57.121,-0.209,72.907,72.87,0.037,-2.362,-2.3,0.062,72.927,72.87,0.057,-2.306,-2.3,0.006,-14.546,-14.5,0.046,14.753,14.5,0.253,10.314,10.3,0.014,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.505,16.485,0.020,16.506,16.485,0.021,16.501,16.485,0.016,16.504,16.485,0.019,0.021,0.05,0.029,116.699,116.6,0.099,-10.909,10.9,0.009,57.284,57.0,0.284,27.092,27.0,0.092,7.448,7.5,-0.052,110.034,110.2,-0.166,35.828,35.9,-0.072,87.968,88.0,-0.032,-24.225,-24.0,0.225,-23.237,-23.1,0.137,-6.177,-6.0,0.177,47.934,48.0,-0.066,-16.207,-16.1,0.107,0.034,0.0,0.034,0.141,0.0,0.141,25.678,26.1,-0.422,44.223,44.1,0.123,6.623,6.5,0.123,54.096,54.0,0.096,5.212,5.1,0.112,74.434,74.4,0.034,-23.220,-23.1,0.120,14.825,14.5,0.325,-14.771,-14.5,0.271,10.300,10.3,0.000,72.889,72.87,0.019,-14.044,-14.5,-0.456,14.406,14.5,-0.094,10.257,10.3,-0.043,72.898,72.87,0.028,-2.301,-2.3,0.001,-2.202,-2.3,-0.098,1.985,2.0,-0.015,3.531,3.5,0.031,2.012,2.0,0.012,3.522,3.5,0.022,46.529,46.5,0.029,12.365,12.0,0.365,0.017,0.05,0.033,0.058,0.05,-0.008,12.390,11.8,0.590,0.010,0.05,0.04,0.064,0.05,-0.013999999999999999,0.034,0.0,0.034,0.141,0.0,0.141,25.678,26.1,-0.422,116.629,116.6,0.029,-10.903,-10.9,0.003,56.956,57.121,-0.165,72.916,72.87,0.046,-2.365,-2.3,0.065,72.924,72.87,0.054,-2.300,-2.3,0.000,-14.843,-14.5,0.343,14.752,14.5,0.252,10.299,10.3,-0.001,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.503,16.485,0.018,16.503,16.485,0.018,16.503,16.485,0.018,16.503,16.485,0.018,0.020,0.05,0.030000000000000002,116.682,116.6,0.082,-10.908,10.9,0.008,57.238,57.0,0.238,27.103,27.0,0.103,7.461,7.5,-0.039,110.012,110.2,-0.188,35.860,35.9,-0.040,87.950,88.0,-0.050,-24.229,-24.0,0.229,-23.199,-23.1,0.099,-6.160,-6.0,0.160,47.900,48.0,-0.100,-16.219,-16.1,0.119,0.014,0.0,0.014,0.119,0.0,0.119,25.689,26.1,-0.411,44.173,44.1,0.073,6.619,6.5,0.119,54.069,54.0,0.069,5.204,5.1,0.104,74.395,74.4,-0.005,-23.239,-23.1,0.139,14.806,14.5,0.306,-14.494,-14.5,-0.006,10.307,10.3,0.007,72.872,72.87,0.002,-14.059,-14.5,-0.441,14.459,14.5,-0.041,10.261,10.3,-0.039,72.883,72.87,0.013,-2.323,-2.3,0.023,-2.208,-2.3,-0.092,2.033,2.0,0.033,3.532,3.5,0.032,2.064,2.0,0.064,3.523,3.5,0.023,46.523,46.5,0.023,12.369,12.0,0.369,0.017,0.05,0.033,0.054,0.05,-0.003999999999999997,12.397,11.8,0.597,0.008,0.05,0.042,0.065,0.05,-0.015,0.014,0.0,0.014,0.119,0.0,0.119,25.689,26.1,-0.411,116.622,116.6,0.022,-10.902,-10.9,0.002,56.932,57.121,-0.189,72.908,72.87,0.038,-2.371,-2.3,0.071,72.920,72.87,0.050,-2.296,-2.3,-0.004,-14.555,-14.5,0.055,14.744,14.5,0.244,10.307,10.3,0.007,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.501,16.485,0.016,16.505,16.485,0.020,16.502,16.485,0.017,16.503,16.485,0.018,0.020,0.05,0.030000000000000002,116.699,116.6,0.099,-10.909,10.9,0.009,57.170,57.0,0.170,27.117,27.0,0.117,7.464,7.5,-0.036,110.031,110.2,-0.169,35.868,35.9,-0.032,87.969,88.0,-0.031,-24.244,-24.0,0.244,-23.247,-23.1,0.147,-6.173,-6.0,0.173,47.938,48.0,-0.062,-16.235,-16.1,0.135,0.044,0.0,0.044,0.124,0.0,0.124,25.701,26.1,-0.399,44.193,44.1,0.093,6.624,6.5,0.124,54.092,54.0,0.092,5.205,5.1,0.105,74.410,74.4,0.010,-23.193,-23.1,0.093,14.798,14.5,0.298,-14.478,-14.5,-0.022,10.308,10.3,0.008,72.900,72.87,0.030,-14.106,-14.5,-0.394,14.534,14.5,0.034,10.268,10.3,-0.032,72.907,72.87,0.037,-2.320,-2.3,0.020,-2.221,-2.3,-0.079,1.939,2.0,-0.061,3.528,3.5,0.028,1.974,2.0,-0.026,3.529,3.5,0.029,46.559,46.5,0.059,12.378,12.0,0.378,0.026,0.05,0.024000000000000004,0.081,0.05,-0.031,12.386,11.8,0.586,0.022,0.05,0.028000000000000004,0.073,0.05,-0.022999999999999993,0.044,0.0,0.044,0.124,0.0,0.124,25.701,26.1,-0.399,116.623,116.6,0.023,-10.902,-10.9,0.002,56.979,57.121,-0.142,72.910,72.87,0.040,-2.382,-2.3,0.082,72.918,72.87,0.048,-2.325,-2.3,0.025,-14.539,-14.5,0.039,14.736,14.5,0.236,10.308,10.3,0.008,1
PARKING SPRAG(8속)_<열전>,0.003,0.1,0.097,16.471,16.485,-0.014,16.477,16.485,-0.008,16.466,16.485,-0.019,16.472,16.485,-0.013,0.009,0.05,0.041,116.639,116.6,0.039,-10.904,10.9,0.004,57.246,57.0,0.246,27.055,27.0,0.055,7.452,7.5,-0.048,109.897,110.2,-0.303,35.836,35.9,-0.064,87.920,88.0,-0.080,-24.270,-24.0,0.270,-23.201,-23.1,0.101,-6.161,-6.0,0.161,47.905,48.0,-0.095,-16.279,-16.1,0.179,-0.040,0.0,-0.040,0.070,0.0,0.070,25.689,26.1,-0.411,44.114,44.1,0.014,6.606,6.5,0.106,54.027,54.0,0.027,5.174,5.1,0.074,74.369,74.4,-0.031,-23.339,-23.1,0.239,14.674,14.5,0.174,-14.489,-14.5,-0.011,10.340,10.3,0.040,72.850,72.87,-0.020,-14.128,-14.5,-0.372,13.483,14.5,-1.017,10.338,10.3,0.038,72.895,72.87,0.025,-2.357,-2.3,0.057,-2.291,-2.3,-0.009,2.072,2.0,0.072,3.518,3.5,0.018,2.090,2.0,0.090,3.515,3.5,0.015,46.491,46.5,-0.009,12.336,12.0,0.336,0.012,0.05,0.038000000000000006,0.032,0.05,0.018000000000000002,12.373,11.8,0.573,0.008,0.05,0.042,0.070,0.05,-0.020000000000000004,-0.040,0.0,-0.040,0.070,0.0,0.070,25.689,26.1,-0.411,116.649,116.6,0.049,-10.905,-10.9,0.005,57.016,57.121,-0.105,72.916,72.87,0.046,-2.371,-2.3,0.071,72.960,72.87,0.090,-2.342,-2.3,0.042,-14.521,-14.5,0.021,14.642,14.5,0.142,10.340,10.3,0.040,0
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.470,16.485,-0.015,16.482,16.485,-0.003,16.466,16.485,-0.019,16.472,16.485,-0.013,0.011,0.05,0.03900000000000001,116.656,116.6,0.056,-10.905,10.9,0.005,57.094,57.0,0.094,27.065,27.0,0.065,7.434,7.5,-0.066,109.923,110.2,-0.277,36.084,35.9,0.184,87.887,88.0,-0.113,-24.234,-24.0,0.234,-23.259,-23.1,0.159,-6.217,-6.0,0.217,47.961,48.0,-0.039,-16.239,-16.1,0.139,-0.026,0.0,-0.026,0.148,0.0,0.148,25.696,26.1,-0.404,44.142,44.1,0.042,6.649,6.5,0.149,54.054,54.0,0.054,5.221,5.1,0.121,74.365,74.4,-0.035,-23.227,-23.1,0.127,14.632,14.5,0.132,-14.361,-14.5,-0.139,10.337,10.3,0.037,72.836,72.87,-0.034,-14.000,-14.5,-0.500,14.498,14.5,-0.002,10.284,10.3,-0.016,72.832,72.87,-0.038,-2.335,-2.3,0.035,-2.201,-2.3,-0.099,2.057,2.0,0.057,3.538,3.5,0.038,2.080,2.0,0.080,3.534,3.5,0.034,46.519,46.5,0.019,12.352,12.0,0.352,0.015,0.05,0.035,0.060,0.05,-0.009999999999999995,12.365,11.8,0.565,0.010,0.05,0.04,0.065,0.05,-0.015,-0.026,0.0,-0.026,0.148,0.0,0.148,25.696,26.1,-0.404,116.667,116.6,0.067,-10.906,-10.9,0.006,57.047,57.121,-0.074,72.921,72.87,0.051,-2.382,-2.3,0.082,72.916,72.87,0.046,-2.290,-2.3,-0.010,-14.432,-14.5,-0.068,14.561,14.5,0.061,10.337,10.3,0.037,0
PARKING SPRAG(8속)_<열전>,0.003,0.1,0.097,16.484,16.485,-0.001,16.487,16.485,0.002,16.481,16.485,-0.004,16.484,16.485,-0.001,0.014,0.05,0.036000000000000004,116.619,116.6,0.019,-10.902,10.9,0.002,57.181,57.0,0.181,27.113,27.0,0.113,7.474,7.5,-0.026,109.962,110.2,-0.238,35.901,35.9,0.001,87.928,88.0,-0.072,-24.262,-24.0,0.262,-23.191,-23.1,0.091,-6.140,-6.0,0.140,47.891,48.0,-0.109,-16.279,-16.1,0.179,-0.008,0.0,-0.008,0.045,0.0,0.045,25.683,26.1,-0.417,44.119,44.1,0.019,6.563,6.5,0.063,54.196,54.0,0.196,5.135,5.1,0.035,74.390,74.4,-0.010,-23.173,-23.1,0.073,14.646,14.5,0.146,-14.534,-14.5,0.034,10.311,10.3,0.011,72.874,72.87,0.004,-14.122,-14.5,-0.378,14.553,14.5,0.053,10.299,10.3,-0.001,72.884,72.87,0.014,-2.344,-2.3,0.044,-2.329,-2.3,0.029,2.046,2.0,0.046,3.530,3.5,0.030,2.048,2.0,0.048,3.516,3.5,0.016,46.503,46.5,0.003,12.340,12.0,0.340,0.017,0.05,0.033,0.075,0.05,-0.024999999999999994,12.325,11.8,0.525,0.009,0.05,0.041,0.048,0.05,0.0020000000000000018,-0.008,0.0,-0.008,0.045,0.0,0.045,25.683,26.1,-0.417,116.615,116.6,0.015,-10.901,-10.9,0.001,56.963,57.121,-0.158,72.900,72.87,0.030,-2.358,-2.3,0.058,72.910,72.87,0.040,-2.363,-2.3,0.063,-14.555,-14.5,0.055,14.625,14.5,0.125,10.311,10.3,0.011,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.480,16.485,-0.005,16.485,16.485,0.000,16.478,16.485,-0.007,16.481,16.485,-0.004,0.008,0.05,0.042,116.648,116.6,0.048,-10.904,10.9,0.004,57.121,57.0,0.121,27.052,27.0,0.052,7.463,7.5,-0.037,109.973,110.2,-0.227,35.880,35.9,-0.020,87.923,88.0,-0.077,-24.223,-24.0,0.223,-23.199,-23.1,0.099,-6.180,-6.0,0.180,47.922,48.0,-0.078,-16.232,-16.1,0.132,-0.011,0.0,-0.011,0.114,0.0,0.114,25.684,26.1,-0.416,44.136,44.1,0.036,6.611,6.5,0.111,54.044,54.0,0.044,5.195,5.1,0.095,74.371,74.4,-0.029,-23.232,-23.1,0.132,14.604,14.5,0.104,-14.575,-14.5,0.075,10.307,10.3,0.007,72.858,72.87,-0.012,-14.110,-14.5,-0.390,14.476,14.5,-0.024,10.265,10.3,-0.035,72.860,72.87,-0.010,-2.322,-2.3,0.022,-2.239,-2.3,-0.061,2.049,2.0,0.049,3.526,3.5,0.026,2.059,2.0,0.059,3.523,3.5,0.023,46.526,46.5,0.026,12.314,12.0,0.314,0.019,0.05,0.031000000000000003,0.078,0.05,-0.027999999999999997,12.305,11.8,0.505,0.008,0.05,0.042,0.054,0.05,-0.003999999999999997,-0.011,0.0,-0.011,0.114,0.0,0.114,25.684,26.1,-0.416,116.629,116.6,0.029,-10.903,-10.9,0.003,56.941,57.121,-0.180,72.915,72.87,0.045,-2.359,-2.3,0.059,72.917,72.87,0.047,-2.306,-2.3,0.006,-14.631,-14.5,0.131,14.548,14.5,0.048,10.307,10.3,0.007,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.482,16.485,-0.003,16.487,16.485,0.002,16.480,16.485,-0.005,16.483,16.485,-0.002,0.016,0.05,0.034,116.663,116.6,0.063,-10.906,10.9,0.006,57.100,57.0,0.100,27.046,27.0,0.046,7.458,7.5,-0.042,109.996,110.2,-0.204,35.840,35.9,-0.060,87.949,88.0,-0.051,-24.235,-24.0,0.235,-23.214,-23.1,0.114,-6.185,-6.0,0.185,47.942,48.0,-0.058,-16.233,-16.1,0.133,0.023,0.0,0.023,0.113,0.0,0.113,25.682,26.1,-0.418,44.183,44.1,0.083,6.624,6.5,0.124,54.072,54.0,0.072,5.184,5.1,0.084,74.411,74.4,0.011,-23.176,-23.1,0.076,14.680,14.5,0.180,-14.469,-14.5,-0.031,10.295,10.3,-0.005,72.882,72.87,0.012,-14.080,-14.5,-0.420,14.418,14.5,-0.082,10.270,10.3,-0.030,72.888,72.87,0.018,-2.334,-2.3,0.034,-2.273,-2.3,-0.027,2.007,2.0,0.007,3.520,3.5,0.020,2.028,2.0,0.028,3.520,3.5,0.020,46.492,46.5,-0.008,12.349,12.0,0.349,0.020,0.05,0.030000000000000002,0.057,0.05,-0.006999999999999999,12.353,11.8,0.553,0.007,0.05,0.043000000000000003,0.064,0.05,-0.013999999999999999,0.023,0.0,0.023,0.113,0.0,0.113,25.682,26.1,-0.418,116.626,116.6,0.026,-10.902,-10.9,0.002,56.932,57.121,-0.189,72.908,72.87,0.038,-2.352,-2.3,0.052,72.914,72.87,0.044,-2.325,-2.3,0.025,-14.526,-14.5,0.026,14.624,14.5,0.124,10.295,10.3,-0.005,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.480,16.485,-0.005,16.489,16.485,0.004,16.480,16.485,-0.005,16.483,16.485,-0.002,0.006,0.05,0.044000000000000004,116.692,116.6,0.092,-10.909,10.9,0.009,57.177,57.0,0.177,27.069,27.0,0.069,7.460,7.5,-0.040,110.034,110.2,-0.166,35.914,35.9,0.014,87.971,88.0,-0.029,-24.257,-24.0,0.257,-23.257,-23.1,0.157,-6.155,-6.0,0.155,47.962,48.0,-0.038,-16.253,-16.1,0.153,0.051,0.0,0.051,0.082,0.0,0.082,25.687,26.1,-0.413,44.193,44.1,0.093,6.589,6.5,0.089,54.097,54.0,0.097,5.170,5.1,0.070,74.434,74.4,0.034,-23.175,-23.1,0.075,14.774,14.5,0.274,-14.466,-14.5,-0.034,10.298,10.3,-0.002,72.918,72.87,0.048,-14.166,-14.5,-0.334,14.470,14.5,-0.030,10.283,10.3,-0.017,72.931,72.87,0.061,-2.309,-2.3,0.009,-2.271,-2.3,-0.029,2.084,2.0,0.084,3.522,3.5,0.022,2.093,2.0,0.093,3.523,3.5,0.023,46.479,46.5,-0.021,12.367,12.0,0.367,0.016,0.05,0.034,0.071,0.05,-0.02099999999999999,12.362,11.8,0.562,0.010,0.05,0.04,0.042,0.05,0.008,0.051,0.0,0.051,0.082,0.0,0.082,25.687,26.1,-0.413,116.626,116.6,0.026,-10.902,-10.9,0.002,56.953,57.121,-0.168,72.905,72.87,0.035,-2.353,-2.3,0.053,72.917,72.87,0.047,-2.343,-2.3,0.043,-14.508,-14.5,0.008,14.731,14.5,0.231,10.298,10.3,-0.002,1
